Athlete,Year,University,Time,Adjusted Time,Meet,Start Date,End Date,Time_S,apcpsfc,spfh2m,pressfc,ugrd10m,tmp2m,vgrd10m,celsius,real_days_year,adj_S,previous_time,PR,farenheit,wet_bulb,heat_index,rh2m,days_since_event
n218,SO-2,u13,14:36.1,14:36.1,m53,5/8/13,5/11/13,876,0,0.0022759,93128.61719,2.359999895,297.3800049,2.420000076,24.2300049,131,876,846,846,75.61400882,9.77138354,73.40480714,11.26377518,13
n288,SO-2,u13,15:23.4,15:23.4,m53,5/8/13,5/11/13,923,0,0.0022759,93128.61719,2.359999895,297.3800049,2.420000076,24.2300049,131,923,950,950,75.61400882,9.77138354,73.40480714,11.26377518,0
n106,JR-3,u41,14:10.6,14:10.6,m66,4/6/13,4/6/13,850,0,0.0073167,102066.6094,1.929999948,283.6300049,1.659999967,10.4800049,96,850,897,847,50.86400882,9.876681895,50.10287075,94.7332137,7
n30,SR-4,u41,14:16.5,14:16.5,m66,4/6/13,4/6/13,856,0,0.0073167,102066.6094,1.929999948,283.6300049,1.659999967,10.4800049,96,856,898,825,50.86400882,9.876681895,50.10287075,94.7332137,7
n177,JR-3,u41,14:30.9,14:30.9,m66,4/6/13,4/6/13,870,0,0.0073167,102066.6094,1.929999948,283.6300049,1.659999967,10.4800049,96,870,896,896,50.86400882,9.876681895,50.10287075,94.7332137,7
n289,SO-2,u41,14:50.8,14:50.8,m66,4/6/13,4/6/13,890,0,0.0073167,102066.6094,1.929999948,283.6300049,1.659999967,10.4800049,96,890,896,858,50.86400882,9.876681895,50.10287075,94.7332137,7
n13,JR-3,u5,13:39.9,13:39.9,m2,4/29/12,4/29/12,819,0,0.007292,100488.9766,0.879999995,284.2300415,-3.680000067,11.0800415,120,819,858,824,51.9440747,9.913121752,51.03631644,89.31562269,0
n35,JR-3,u19,13:41.1,13:41.1,m2,4/29/12,4/29/12,821,0,0.007292,100488.9766,0.879999995,284.2300415,-3.680000067,11.0800415,120,821,843,829,51.9440747,9.913121752,51.03631644,89.31562269,8
n9,SR-4,u1,13:46.5,13:46.5,m2,4/29/12,4/29/12,826,0,0.007292,100488.9766,0.879999995,284.2300415,-3.680000067,11.0800415,120,826,849,836,51.9440747,9.913121752,51.03631644,89.31562269,0
n36,SR-4,u32,13:47.6,13:47.6,m2,4/29/12,4/29/12,827,0,0.007292,100488.9766,0.879999995,284.2300415,-3.680000067,11.0800415,120,827,855,821,51.9440747,9.913121752,51.03631644,89.31562269,30
n14,SO-2,u8,13:49.6,13:49.6,m2,4/29/12,4/29/12,829,0,0.007292,100488.9766,0.879999995,284.2300415,-3.680000067,11.0800415,120,829,841,824,51.9440747,9.913121752,51.03631644,89.31562269,0
n191,SR-4,u17,13:50.6,13:50.6,m2,4/29/12,4/29/12,830,0,0.007292,100488.9766,0.879999995,284.2300415,-3.680000067,11.0800415,120,830,861,847,51.9440747,9.913121752,51.03631644,89.31562269,0
n46,SR-4,u1,13:50.9,13:50.9,m2,4/29/12,4/29/12,830,0,0.007292,100488.9766,0.879999995,284.2300415,-3.680000067,11.0800415,120,830,847,826,51.9440747,9.913121752,51.03631644,89.31562269,0
n29,SR-4,u13,13:59.6,13:59.6,m2,4/29/12,4/29/12,839,0,0.007292,100488.9766,0.879999995,284.2300415,-3.680000067,11.0800415,120,839,828,821,51.9440747,9.913121752,51.03631644,89.31562269,0
n50,JR-3,u4,14:05.2,14:05.2,m67,5/4/13,5/12/13,845,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,845,905,834,65.01198236,14.77081207,64.51763887,70.30762275,0
n290,SR-4,u4,14:09.2,14:09.2,m67,5/4/13,5/12/13,849,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,849,894,837,65.01198236,14.77081207,64.51763887,70.30762275,0
n291,SR-4,u6,14:12.6,14:12.6,m67,5/4/13,5/12/13,852,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,852,870,870,65.01198236,14.77081207,64.51763887,70.30762275,0
n233,SO-2,u2,14:13.0,14:13.0,m67,5/4/13,5/12/13,853,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,853,845,845,65.01198236,14.77081207,64.51763887,70.30762275,23
n241,SO-2,u6,14:16.7,14:16.7,m67,5/4/13,5/12/13,856,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,856,879,879,65.01198236,14.77081207,64.51763887,70.30762275,0
n230,FR-1,u3,14:17.9,14:17.9,m67,5/4/13,5/12/13,857,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,857,837,837,65.01198236,14.77081207,64.51763887,70.30762275,36
n129,FR-1,u6,14:27.9,14:27.9,m67,5/4/13,5/12/13,867,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,867,837,837,65.01198236,14.77081207,64.51763887,70.30762275,14
n231,FR-1,u6,14:29.6,14:29.6,m67,5/4/13,5/12/13,869,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,869,844,844,65.01198236,14.77081207,64.51763887,70.30762275,23
n278,JR-3,u4,14:30.9,14:30.9,m67,5/4/13,5/12/13,870,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,870,893,893,65.01198236,14.77081207,64.51763887,70.30762275,0
n118,FR-1,u4,14:36.2,14:36.2,m67,5/4/13,5/12/13,876,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,876,880,831,65.01198236,14.77081207,64.51763887,70.30762275,15
n127,JR-3,u1,14:37.5,14:37.5,m67,5/4/13,5/12/13,877,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,877,826,826,65.01198236,14.77081207,64.51763887,70.30762275,14
n292,SR-4,u4,14:43.1,14:43.1,m67,5/4/13,5/12/13,883,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,883,852,852,65.01198236,14.77081207,64.51763887,70.30762275,23
n287,JR-3,u6,14:44.8,14:44.8,m67,5/4/13,5/12/13,884,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,884,860,860,65.01198236,14.77081207,64.51763887,70.30762275,23
n293,SO-2,u1,14:50.7,14:50.7,m67,5/4/13,5/12/13,890,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,890,847,847,65.01198236,14.77081207,64.51763887,70.30762275,14
n294,SO-2,u6,14:55.1,14:55.1,m67,5/4/13,5/12/13,895,0,0.009141,100823.0391,-0.050000001,291.4899902,0.360000014,18.3399902,132,895,895,895,65.01198236,14.77081207,64.51763887,70.30762275,0
n97,SR-4,u12,14:06.2,14:06.2,m68,4/3/14,4/5/13,846,0,0.0103203,100949.8594,0.01,293.5299988,1.049999952,20.3799988,94,846,862,843,68.68399784,16.63366291,68.54223188,69.99647363,0
n100,SR-4,u12,14:07.4,14:07.4,m68,4/3/14,4/5/13,847,0,0.0103203,100949.8594,0.01,293.5299988,1.049999952,20.3799988,94,847,864,850,68.68399784,16.63366291,68.54223188,69.99647363,0
n108,SO-2,u12,14:10.5,14:10.5,m68,4/3/14,4/5/13,850,0,0.0103203,100949.8594,0.01,293.5299988,1.049999952,20.3799988,94,850,881,865,68.68399784,16.63366291,68.54223188,69.99647363,0
n295,JR-3,u28,14:29.1,14:29.1,m68,4/3/14,4/5/13,869,0,0.0103203,100949.8594,0.01,293.5299988,1.049999952,20.3799988,94,869,886,886,68.68399784,16.63366291,68.54223188,69.99647363,0
n296,SO-2,u28,14:46.6,14:46.6,m68,4/3/14,4/5/13,886,0,0.0103203,100949.8594,0.01,293.5299988,1.049999952,20.3799988,94,886,923,923,68.68399784,16.63366291,68.54223188,69.99647363,0
n297,SO-2,u27,14:52.0,14:52.0,m68,4/3/14,4/5/13,891,0,0.0103203,100949.8594,0.01,293.5299988,1.049999952,20.3799988,94,891,887,887,68.68399784,16.63366291,68.54223188,69.99647363,0
n265,JR-3,u12,14:54.7,14:54.7,m68,4/3/14,4/5/13,894,0,0.0103203,100949.8594,0.01,293.5299988,1.049999952,20.3799988,94,894,906,906,68.68399784,16.63366291,68.54223188,69.99647363,0
n298,JR-3,u27,15:00.9,15:00.9,m68,4/3/14,4/5/13,900,0,0.0103203,100949.8594,0.01,293.5299988,1.049999952,20.3799988,94,900,921,921,68.68399784,16.63366291,68.54223188,69.99647363,0
n19,JR-3,u10,14:11.4,14:11.4,m46,5/6/11,5/8/11,851,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,851,829,829,50.00004392,7.814256104,48.40493782,78.82743632,16
n119,SO-2,u28,14:17.7,14:17.7,m46,5/6/11,5/8/11,857,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,857,835,835,50.00004392,7.814256104,48.40493782,78.82743632,23
n62,SR-4,u28,14:19.0,14:19.0,m46,5/6/11,5/8/11,859,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,859,843,843,50.00004392,7.814256104,48.40493782,78.82743632,23
n243,SO-2,u26,14:21.9,14:21.9,m46,5/6/11,5/8/11,861,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,861,863,863,50.00004392,7.814256104,48.40493782,78.82743632,0
n67,JR-3,u26,14:26.1,14:26.1,m46,5/6/11,5/8/11,866,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,866,899,861,50.00004392,7.814256104,48.40493782,78.82743632,0
n144,JR-3,u26,14:29.8,14:29.8,m46,5/6/11,5/8/11,869,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,869,873,873,50.00004392,7.814256104,48.40493782,78.82743632,0
n59,SR-4,u28,14:32.6,14:32.6,m46,5/6/11,5/8/11,872,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,872,855,845,50.00004392,7.814256104,48.40493782,78.82743632,0
n299,SR-4,u25,14:37.8,14:37.8,m46,5/6/11,5/8/11,877,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,877,875,875,50.00004392,7.814256104,48.40493782,78.82743632,0
n216,SO-2,u10,14:47.6,14:47.6,m46,5/6/11,5/8/11,887,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,887,885,885,50.00004392,7.814256104,48.40493782,78.82743632,16
n300,JR-3,u25,14:55.9,14:55.9,m46,5/6/11,5/8/11,895,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,895,904,904,50.00004392,7.814256104,48.40493782,78.82743632,0
n301,SO-2,u27,14:57.0,14:57.0,m46,5/6/11,5/8/11,897,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,897,882,882,50.00004392,7.814256104,48.40493782,78.82743632,9
n245,JR-3,u28,15:03.5,15:03.5,m46,5/6/11,5/8/11,903,0,0.0059909,100450.3672,1.99000001,283.1500244,-1.5,10.0000244,128,903,875,875,50.00004392,7.814256104,48.40493782,78.82743632,0
n19,SR-4,u10,14:19.5,14:19.5,m69,3/30/12,3/31/12,859,0,0.0103001,98384.14063,1.899999976,288.4400024,-1.519999981,15.2900024,91,859,874,824,59.52200432,14.56338229,59.5840237,93.82593497,7
n26,SR-4,u14,13:18.5,13:18.5,m20,4/19/12,4/21/12,798,0,0.007555,98416.78125,-1.590000033,296.2000122,-1.700000048,23.0500122,111,798,820,820,73.49002196,15.17976578,72.53312278,42.42763036,0
n23,SO-2,u2,13:18.9,13:18.9,m20,4/19/12,4/21/12,798,0,0.007555,98416.78125,-1.590000033,296.2000122,-1.700000048,23.0500122,111,798,811,810,73.49002196,15.17976578,72.53312278,42.42763036,0
n170,SR-4,u15,13:38.4,13:38.4,m20,4/19/12,4/21/12,818,0,0.007555,98416.78125,-1.590000033,296.2000122,-1.700000048,23.0500122,111,818,831,831,73.49002196,15.17976578,72.53312278,42.42763036,21
n90,SO-2,u27,13:48.7,13:48.7,m20,4/19/12,4/21/12,828,0,0.007555,98416.78125,-1.590000033,296.2000122,-1.700000048,23.0500122,111,828,882,841,73.49002196,15.17976578,72.53312278,42.42763036,0
n50,SO-2,u4,14:07.3,14:07.3,m20,4/19/12,4/21/12,847,0,0.007555,98416.78125,-1.590000033,296.2000122,-1.700000048,23.0500122,111,847,872,834,73.49002196,15.17976578,72.53312278,42.42763036,0
n12,SR-4,u3,13:32.4,13:32.4,m55,4/17/14,4/19/14,812,0,0.0076151,98108.09375,-0.01,289.5899963,0.50999999,16.4399963,108,812,824,822,61.59199334,12.30418297,60.47177225,64.26765051,0
n229,SR-4,u13,13:33.3,13:33.3,m55,4/17/14,4/19/14,813,0,0.0076151,98108.09375,-0.01,289.5899963,0.50999999,16.4399963,108,813,835,809,61.59199334,12.30418297,60.47177225,64.26765051,0
n116,SR-4,u18,13:37.7,13:37.7,m55,4/17/14,4/19/14,817,0,0.0076151,98108.09375,-0.01,289.5899963,0.50999999,16.4399963,108,817,843,834,61.59199334,12.30418297,60.47177225,64.26765051,0
n33,SR-4,u17,13:39.3,13:39.3,m55,4/17/14,4/19/14,819,0,0.0076151,98108.09375,-0.01,289.5899963,0.50999999,16.4399963,108,819,830,828,61.59199334,12.30418297,60.47177225,64.26765051,0
n99,SR-4,u43,13:44.6,13:44.6,m55,4/17/14,4/19/14,824,0,0.0076151,98108.09375,-0.01,289.5899963,0.50999999,16.4399963,108,824,864,836,61.59199334,12.30418297,60.47177225,64.26765051,0
n118,SO-2,u4,13:44.8,13:44.8,m55,4/17/14,4/19/14,824,0,0.0076151,98108.09375,-0.01,289.5899963,0.50999999,16.4399963,108,824,896,831,61.59199334,12.30418297,60.47177225,64.26765051,0
n72,SR-4,u32,13:45.9,13:45.9,m55,4/17/14,4/19/14,825,0,0.0076151,98108.09375,-0.01,289.5899963,0.50999999,16.4399963,108,825,828,828,61.59199334,12.30418297,60.47177225,64.26765051,14
n205,JR-3,u23,13:57.5,13:57.5,m55,4/17/14,4/19/14,837,0,0.0076151,98108.09375,-0.01,289.5899963,0.50999999,16.4399963,108,837,840,840,61.59199334,12.30418297,60.47177225,64.26765051,0
n23,SR-4,u2,13:41.4,13:41.4,m70,5/17/14,5/18/14,821,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,821,815,798,50.36006588,5.800320925,47.71324398,55.68450023,0
n12,SR-4,u3,13:45.3,13:45.3,m70,5/17/14,5/18/14,825,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,825,812,812,50.36006588,5.800320925,47.71324398,55.68450023,30
n87,JR-3,u3,13:45.3,13:45.3,m70,5/17/14,5/18/14,825,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,825,826,826,50.36006588,5.800320925,47.71324398,55.68450023,30
n293,JR-3,u1,13:50.6,13:50.6,m70,5/17/14,5/18/14,830,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,830,890,847,50.36006588,5.800320925,47.71324398,55.68450023,0
n219,JR-3,u1,13:50.6,13:50.6,m70,5/17/14,5/18/14,830,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,830,813,813,50.36006588,5.800320925,47.71324398,55.68450023,14
n241,JR-3,u6,13:55.6,13:55.6,m70,5/17/14,5/18/14,835,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,835,837,837,50.36006588,5.800320925,47.71324398,55.68450023,14
n233,JR-3,u2,14:08.3,14:08.3,m70,5/17/14,5/18/14,848,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,848,858,845,50.36006588,5.800320925,47.71324398,55.68450023,30
n231,SO-2,u6,14:10.2,14:10.2,m70,5/17/14,5/18/14,850,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,850,828,828,50.36006588,5.800320925,47.71324398,55.68450023,14
n234,SO-2,u6,14:11.8,14:11.8,m70,5/17/14,5/18/14,851,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,851,835,835,50.36006588,5.800320925,47.71324398,55.68450023,14
n127,JR-3,u1,14:21.3,14:21.3,m70,5/17/14,5/18/14,861,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,861,816,816,50.36006588,5.800320925,47.71324398,55.68450023,14
n230,SO-2,u3,14:27.0,14:27.0,m70,5/17/14,5/18/14,866,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,866,856,837,50.36006588,5.800320925,47.71324398,55.68450023,0
n118,SO-2,u4,14:30.2,14:30.2,m70,5/17/14,5/18/14,870,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,870,824,824,50.36006588,5.800320925,47.71324398,55.68450023,30
n262,SO-2,u3,14:31.1,14:31.1,m70,5/17/14,5/18/14,871,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,871,854,849,50.36006588,5.800320925,47.71324398,55.68450023,30
n302,SR-4,u4,14:41.7,14:41.7,m70,5/17/14,5/18/14,881,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,881,881,881,50.36006588,5.800320925,47.71324398,55.68450023,30
n303,FR-1,u4,14:47.3,14:47.3,m70,5/17/14,5/18/14,887,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,887,866,866,50.36006588,5.800320925,47.71324398,55.68450023,30
n278,SR-4,u4,15:08.6,15:08.6,m70,5/17/14,5/18/14,908,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,908,870,870,50.36006588,5.800320925,47.71324398,55.68450023,0
n239,SO-2,u6,15:11.0,15:11.0,m70,5/17/14,5/18/14,911,0,0.0046957,91751.15625,0.170000002,283.3500366,1.450000048,10.2000366,138,911,818,818,50.36006588,5.800320925,47.71324398,55.68450023,14
n88,SR-4,u32,13:46.3,13:46.3,m7,4/4/14,4/5/14,826,0.515999973,0.0071316,100920.6484,2.279999971,283.4200134,0.790000021,10.2700134,94,826,845,832,50.48602412,9.448474295,49.58629976,92.58879218,0
n77,JR-3,u34,13:47.3,13:47.3,m7,4/4/14,4/5/14,827,0.515999973,0.0071316,100920.6484,2.279999971,283.4200134,0.790000021,10.2700134,94,827,839,837,50.48602412,9.448474295,49.58629976,92.58879218,0
n72,SR-4,u32,13:48.3,13:48.3,m7,4/4/14,4/5/14,828,0.515999973,0.0071316,100920.6484,2.279999971,283.4200134,0.790000021,10.2700134,94,828,848,830,50.48602412,9.448474295,49.58629976,92.58879218,0
n157,SR-4,u23,13:49.3,13:49.3,m7,4/4/14,4/5/14,829,0.515999973,0.0071316,100920.6484,2.279999971,283.4200134,0.790000021,10.2700134,94,829,853,851,50.48602412,9.448474295,49.58629976,92.58879218,0
n98,JR-3,u26,13:50.9,13:50.9,m7,4/4/14,4/5/14,830,0.515999973,0.0071316,100920.6484,2.279999971,283.4200134,0.790000021,10.2700134,94,830,863,833,50.48602412,9.448474295,49.58629976,92.58879218,0
n279,SO-2,u9,13:52.4,13:52.4,m7,4/4/14,4/5/14,832,0.515999973,0.0071316,100920.6484,2.279999971,283.4200134,0.790000021,10.2700134,94,832,847,830,50.48602412,9.448474295,49.58629976,92.58879218,0
n200,JR-3,u9,14:06.6,14:06.6,m7,4/4/14,4/5/14,846,0.515999973,0.0071316,100920.6484,2.279999971,283.4200134,0.790000021,10.2700134,94,846,855,855,50.48602412,9.448474295,49.58629976,92.58879218,0
n92,JR-3,u36,14:09.7,14:09.7,m7,4/4/14,4/5/14,849,0.515999973,0.0071316,100920.6484,2.279999971,283.4200134,0.790000021,10.2700134,94,849,864,837,50.48602412,9.448474295,49.58629976,92.58879218,0
n262,SO-2,u3,14:14.6,14:14.6,m71,4/17/14,4/19/14,854,0.201199993,0.0070184,99654.89063,2.920000076,282.3800049,1.399999976,9.2300049,108,854,899,849,48.61400882,8.807235668,47.70988658,96.47823135,0
n201,JR-3,u45,13:53.0,13:53.0,m20,4/19/12,4/21/12,833,0,0.0079601,98383.11719,-1.450000048,298.2399902,-1.600000024,25.0899902,111,833,898,847,77.16198236,16.37771418,76.43614481,39.53115357,0
n158,SO-2,u13,14:03.9,14:03.9,m20,4/19/12,4/21/12,843,0,0.0079601,98383.11719,-1.450000048,298.2399902,-1.600000024,25.0899902,111,843,920,920,77.16198236,16.37771418,76.43614481,39.53115357,0
n261,SR-4,u29,14:49.0,14:49.0,m20,4/19/12,4/21/12,889,0,0.0079601,98383.11719,-1.450000048,298.2399902,-1.600000024,25.0899902,111,889,911,864,77.16198236,16.37771418,76.43614481,39.53115357,0
n19,SO-2,u10,14:12.2,14:12.2,m30,3/26/10,3/27/10,852,0,0.0083095,99181.70313,5.71999979,291.4100037,-2.079999924,18.2600037,85,852,870,870,64.86800666,13.83524056,64.02465351,63.18821673,6
n124,SR-4,u15,14:16.7,14:16.7,m72,4/9/11,4/9/11,856,0,0.0058223,100945.7031,-2.480000019,282.5499878,-0.360000014,9.3999878,99,856,846,844,48.91997804,7.36704891,47.27904248,80.15035392,14
n70,SR-4,u31,14:18.6,14:18.6,m72,4/9/11,4/9/11,858,0,0.0058223,100945.7031,-2.480000019,282.5499878,-0.360000014,9.3999878,99,858,909,868,48.91997804,7.36704891,47.27904248,80.15035392,0
n170,JR-3,u15,14:22.3,14:22.3,m72,4/9/11,4/9/11,862,0,0.0058223,100945.7031,-2.480000019,282.5499878,-0.360000014,9.3999878,99,862,889,889,48.91997804,7.36704891,47.27904248,80.15035392,0
n64,JR-3,u15,14:24.0,14:24.0,m72,4/9/11,4/9/11,863,0,0.0058223,100945.7031,-2.480000019,282.5499878,-0.360000014,9.3999878,99,863,875,875,48.91997804,7.36704891,47.27904248,80.15035392,0
n38,SO-2,u3,14:02.9,14:02.9,m71,4/19/12,4/21/12,842,0.119099997,0.0095226,100055.1172,2.339999914,287.1600037,2.619999886,14.0100037,111,842,862,862,57.21800666,13.51192253,57.14320462,95.81696375,0
n304,SO-2,u3,15:02.5,15:02.5,m71,4/19/12,4/21/12,902,0.119099997,0.0095226,100055.1172,2.339999914,287.1600037,2.619999886,14.0100037,111,902,897,897,57.21800666,13.51192253,57.14320462,95.81696375,13
n219,JR-3,u1,13:33.6,13:33.6,m2,5/4/14,5/4/14,813,0,0.0069303,100991.7734,2.839999914,283.25,-1.039999962,10.1,124,813,850,850,50.18,9.125991731,49.17819692,91.06801963,0
n127,JR-3,u1,13:36.9,13:36.9,m2,5/4/14,5/4/14,816,0,0.0069303,100991.7734,2.839999914,283.25,-1.039999962,10.1,124,816,865,826,50.18,9.125991731,49.17819692,91.06801963,0
n128,SR-4,u21,13:39.1,13:39.1,m2,5/4/14,5/4/14,819,0,0.0069303,100991.7734,2.839999914,283.25,-1.039999962,10.1,124,819,868,829,50.18,9.125991731,49.17819692,91.06801963,0
n14,SR-4,u8,13:46.7,13:46.7,m2,5/4/14,5/4/14,826,0,0.0069303,100991.7734,2.839999914,283.25,-1.039999962,10.1,124,826,846,824,50.18,9.125991731,49.17819692,91.06801963,0
n90,SR-4,u27,13:54.4,13:54.4,m2,5/4/14,5/4/14,834,0,0.0069303,100991.7734,2.839999914,283.25,-1.039999962,10.1,124,834,849,826,50.18,9.125991731,49.17819692,91.06801963,0
n241,JR-3,u6,13:57.9,13:57.9,m2,5/4/14,5/4/14,837,0,0.0069303,100991.7734,2.839999914,283.25,-1.039999962,10.1,124,837,856,856,50.18,9.125991731,49.17819692,91.06801963,0
n279,SO-2,u9,13:59.9,13:59.9,m2,5/4/14,5/4/14,839,0,0.0069303,100991.7734,2.839999914,283.25,-1.039999962,10.1,124,839,832,830,50.18,9.125991731,49.17819692,91.06801963,30
n17,SR-4,u6,14:04.3,14:04.3,m2,5/4/14,5/4/14,844,0,0.0069303,100991.7734,2.839999914,283.25,-1.039999962,10.1,124,844,835,814,50.18,9.125991731,49.17819692,91.06801963,0
n305,SR-4,u13,14:14.3,13:50.5,m53,5/11/11,5/14/11,854,0,0.0054085,85323.65625,-1.519999981,280.9299927,-2.24000001,7.7799927,134,830,838,838,46.00398686,4.91620564,43.60505655,70.22704259,29
n39,SO-2,u13,14:26.5,14:02.2,m53,5/11/11,5/14/11,866,0,0.0054085,85323.65625,-1.519999981,280.9299927,-2.24000001,7.7799927,134,842,824,824,46.00398686,4.91620564,43.60505655,70.22704259,29
n25,SR-4,u13,14:35.7,14:10.9,m53,5/11/11,5/14/11,875,0,0.0054085,85323.65625,-1.519999981,280.9299927,-2.24000001,7.7799927,134,850,819,819,46.00398686,4.91620564,43.60505655,70.22704259,29
n84,SO-2,u19,14:26.0,14:26.0,m30,3/30/12,3/31/12,865,0,0.0083824,100453.2422,-3.980000019,290.9899902,0.409999996,17.8399902,90,865,872,872,64.11198236,13.82483866,63.33871622,66.28799205,0
n117,JR-3,u19,14:50.7,14:50.7,m30,3/30/12,3/31/12,890,0,0.0083824,100453.2422,-3.980000019,290.9899902,0.409999996,17.8399902,90,890,940,940,64.11198236,13.82483866,63.33871622,66.28799205,0
n176,JR-3,u19,15:11.9,15:11.9,m30,3/30/12,3/31/12,911,0,0.0083824,100453.2422,-3.980000019,290.9899902,0.409999996,17.8399902,90,911,870,870,64.11198236,13.82483866,63.33871622,66.28799205,0
n205,JR-3,u23,14:11.3,14:11.3,m73,5/15/14,5/18/14,851,0,0.0048927,99155.75781,-2.539999962,281.980011,-0.930000007,8.830011,138,851,837,837,47.8940198,5.760136089,45.61472353,68.75110116,30
n157,SR-4,u23,14:21.0,14:21.0,m73,5/15/14,5/18/14,860,0,0.0048927,99155.75781,-2.539999962,281.980011,-0.930000007,8.830011,138,860,829,829,47.8940198,5.760136089,45.61472353,68.75110116,44
